,lemma,pos,gender,word_cluster,TYPE
70897,πεύθομαι,VERB,-,27595,
27851,ἐκπηδητικός,ADJ,-,27601,
70967,πηδητικός,ADJ,-,27601,
27852,ἐκπηκτικός,ADJ,-,27602,
70974,πηκτικός,ADJ,-,27602,
27857,ἐκπιασμός,NOUN,m,27607,
71077,πιασμός,NOUN,m,27607,
71270,πισμός,NOUN,m,27607,
27861,ἐκπιεσμός,NOUN,m,27611,
71096,πιεσμός,NOUN,m,27611,
27863,ἐκπιεστός,ADJ,-,27613,
71100,πιεστός,ADJ,-,27613,
27869,ἐκπίμπλημι,VERB,-,27619,
29342,ἐμπίμπλημι,VERB,-,27619,
71201,πίμπλημι,VERB,-,27619,
27873,ἐκπιπράσκω,VERB,-,27623,
34696,ἐπιπιπράσκω,VERB,-,27623,
71262,πιπράσκω,VERB,-,27623,
84904,συμπιπράσκω,VERB,-,27623,
27881,ἐκπλατύνω,VERB,-,27631,
71555,πλατύνω,VERB,-,27631,
27885,ἐκπλεονάζω,VERB,-,27635,
71649,πλεονάζω,VERB,-,27635,
27892,ἐκπληκτικός,ADJ,-,27642,
29385,ἐμπληκτικός,ADJ,-,27642,
53616,ληκτικός,ADJ,-,27642,
71731,πληκτικός,ADJ,-,27642,
27897,ἐκπληρόω,VERB,-,27646,
34726,ἐπιπληρόω,VERB,-,27646,
71768,πληρόω,VERB,-,27646,
27899,ἐκπλήρωσις,NOUN,f,27648,
71770,πλήρωσις,NOUN,f,27648,
27900,ἐκπληρωτής,NOUN,m,27649,
71772,πληρωτής,NOUN,m,27649,
27902,ἐκπλήσσω,VERB,-,27650,
71801,πλήσσω,VERB,-,27650,
27904,ἐκπλίσσομαι,VERB,-,27652,
54222,λίσσομαι,VERB,-,27652,
71846,πλίσσομαι,VERB,-,27652,
27913,ἐκπνευματόω,VERB,-,27661,
71951,πνευματόω,VERB,-,27661,
27914,ἐκπνευμάτωσις,NOUN,f,27662,
29402,ἐμπνευμάτωσις,NOUN,f,27662,
71953,πνευμάτωσις,NOUN,f,27662,
27924,ἐκποικίλλω,VERB,-,27672,
72137,ποικίλλω,VERB,-,27672,
27925,ἐκποινίζομαι,VERB,-,27673,
72218,ποινίζομαι,VERB,-,27673,
27943,ἐκπορθήτωρ,NOUN,m,27691,
73512,πορθήτωρ,NOUN,m,27691,
27945,ἐκπορίζω,VERB,-,27693,
73526,πορίζω,VERB,-,27693,
27950,ἐκποτάομαι,VERB,-,27698,
73695,ποτάομαι,VERB,-,27698,
27953,ἐκπράκτης,NOUN,m,27701,
73842,πράκτης,NOUN,m,27701,
27956,ἐκπρεμνίζω,VERB,-,27704,
73931,πρεμνίζω,VERB,-,27704,
27959,ἐκπρεπόντως,ADV,-,27707,
73937,πρεπόντως,ADV,-,27707,
27969,ἐκπροβάλλω,VERB,-,27717,
74374,προβάλλω,VERB,-,27717,
27972,ἐκπροθρῴσκω,VERB,-,27720,
75106,προθρῴσκω,VERB,-,27720,
27973,ἐκπροθυμέομαι,VERB,-,27721,
75108,προθυμέομαι,VERB,-,27721,
27976,ἐκπροκρίνω,VERB,-,27724,
75407,προκρίνω,VERB,-,27724,
27980,ἐκπρόπτωσις,NOUN,f,27728,
75897,πρόπτωσις,NOUN,f,27728,
27982,ἐκπροτιμάω,VERB,-,27730,
77939,προτιμάω,VERB,-,27730,
27983,ἐκπροφαίνω,VERB,-,27731,
78055,προφαίνω,VERB,-,27731,
28002,ἐκπυητικός,ADJ,-,27750,
78667,πυητικός,ADJ,-,27750,
28003,ἐκπυκτεύω,VERB,-,27751,
78768,πυκτεύω,VERB,-,27751,
28015,ἐκπυρωτικός,ADJ,-,27763,
79148,πυρωτικός,ADJ,-,27763,
28016,ἐκπυρωτός,ADJ,-,27764,
79149,πυρωτός,ADJ,-,27764,
28141,ἐκταλαιπωρέω,VERB,-,27889,
88104,ταλαιπωρέω,VERB,-,27889,
28142,ἐκταλαντόομαι,VERB,-,27890,
88122,ταλαντόομαι,VERB,-,27890,
88188,τανταλόομαι,VERB,-,27890,
28149,ἐκταρακτικός,ADJ,-,27897,
88096,τακτικός,ADJ,-,27897,
88271,ταρακτικός,ADJ,-,27897,
28160,ἐκτείνω,VERB,-,27908,
51532,κτείνω,VERB,-,27908,
28165,ἐκτεκμαίρομαι,VERB,-,27913,
35395,ἐπιτεκμαίρομαι,VERB,-,27913,
77582,προστεκμαίρομαι,VERB,-,27913,WR
77890,προτεκμαίρομαι,VERB,-,27913,WR
88616,τεκμαίρομαι,VERB,-,27913,
28167,ἐκτεκταίνομαι,VERB,-,27914,
30924,ἐντεκταίνομαι,VERB,-,27914,
88665,τεκταίνομαι,VERB,-,27914,
28170,ἐκτελείωσις,NOUN,f,27917,
53152,λείωσις,NOUN,f,27917,
88697,τελείωσις,NOUN,f,27917,
28171,ἐκτελευτάω,VERB,-,27918,
88740,τελευτάω,VERB,-,27918,
28174,ἐκτέμνω,VERB,-,27921,
88790,τέμνω,VERB,-,27921,
28179,ἐκτεταμένως,ADV,-,27926,
35425,ἐπιτεταμένως,ADV,-,27926,
88948,τεταμένως,ADV,-,27926,
28195,ἐκτίκτω,VERB,-,27942,
89487,τίκτω,VERB,-,27942,
28197,ἐκτίλλω,VERB,-,27944,
89492,τίλλω,VERB,-,27944,
28205,ἐκτίννυμι,VERB,-,27952,
51586,κτίννυμι,VERB,-,27952,
28259,ἐκτραχηλίζω,VERB,-,28006,
90026,τραχηλίζω,VERB,-,28006,
28260,ἐκτραχηλισμός,NOUN,m,28007,
90028,τραχηλισμός,NOUN,m,28007,
28282,ἐκτρυγάω,VERB,-,28029,
90891,τρυγάω,VERB,-,28029,
28285,ἐκτρύπημα,NOUN,n,28032,
90958,τρύπημα,NOUN,n,28032,
28288,ἐκτρυχόω,VERB,-,28035,
90999,τρυχόω,VERB,-,28035,
28342,ἐκφευκτικός,ADJ,-,28089,
95271,φευκτικός,ADJ,-,28089,
28367,ἐκφοινίσσω,VERB,-,28113,
96506,φοινίσσω,VERB,-,28113,
28369,ἐκφοίτησις,NOUN,f,28115,
96517,φοίτησις,NOUN,f,28115,
28429,ἐκχλευάζω,VERB,-,28175,
98330,χλευάζω,VERB,-,28175,
28443,ἐκχρησμῳδέω,VERB,-,28188,
98803,χρησμῳδέω,VERB,-,28188,
28523,ἐλαιοφανής,ADJ,-,28268,
81594,σκιοφανής,ADJ,-,28268,
28583,ἐλατικός,ADJ,-,28328,
71523,πλατικός,ADJ,-,28328,
28725,ἐλευθεροστομέω,VERB,-,28470,
31717,ἐξελευθεροστομέω,VERB,-,28470,
28815,ἑλινοφόρος,ADJ,-,28560,
54090,λινοφόρος,ADJ,-,28560,
28817,ἕλιξ,NOUN,m,28562,
28819,ἕλιξ,NOUN,m,28562,
28818,ἕλιξ,NOUN,f,28563,
28820,ἕλιξ,NOUN,f,28563,
28979,ἐλυτρόω,VERB,-,28722,
54777,λυτρόω,VERB,-,28722,
28997,ἐμβαδόν,NOUN,n,28740,
28998,ἐμβαδόν,NOUN,n,28740,
29173,ἐμμετεωρίζομαι,VERB,-,28911,
84625,συμμετεωρίζομαι,VERB,-,28911,
29234,ἐμπαραλιμπάνω,VERB,-,28972,
66866,παραλιμπάνω,VERB,-,28972,
29292,ἐμπεριεκτικός,ADJ,-,29030,
69521,περιεκτικός,ADJ,-,29030,
29298,ἐμπεριληπτικός,ADJ,-,29034,
69841,περιληπτικός,ADJ,-,29034,
29299,ἐμπερίληψις,NOUN,f,29035,
69843,περίληψις,NOUN,f,29035,
29308,ἐμπεριρρήγνυμι,VERB,-,29044,
70208,περιρρήγνυμι,VERB,-,29044,
29309,ἐμπερισπούδαστος,ADJ,-,29045,
70311,περισπούδαστος,ADJ,-,29045,
29318,ἐμπετάννυμι,VERB,-,29053,
70825,πετάννυμι,VERB,-,29053,
29403,ἐμπνευματωτικός,ADJ,-,29135,
71938,πνευματικός,ADJ,-,29135,
71954,πνευματωτικός,ADJ,-,29135,
29406,ἐμπνέω,VERB,-,29138,
29452,ἐμπονέω,VERB,-,29138,
29604,ἐμφρακτικός,ADJ,-,29335,
96677,φρακτικός,ADJ,-,29335,
29616,ἐμφυλλίζω,VERB,-,29347,
96995,φυλλίζω,VERB,-,29347,
29694,ἐναετία,NOUN,f,29425,WR
30558,ἐνναετία,NOUN,f,29425,WR
29884,ἐναποσβέννυμι,VERB,-,29614,
85608,συναποσβέννυμι,VERB,-,29614,
30135,ἐνδογενής,ADJ,-,29859,
43169,Ἰνδογενής,ADJ,-,29859,
30231,ἐνειρωνεύομαι,VERB,-,29953,
31706,ἐξειρωνεύομαι,VERB,-,29953,
30232,ἕνεκα,ADP,-,29954,
30233,ἕνεκα,ADP,-,29954,
30296,ἐνέρτερος,ADJ,-,30015,
60109,νέρτερος,ADJ,-,30015,
30404,ἐνθεαστικός,ADJ,-,30118,
41053,θεαστικός,ADJ,-,30118,
30440,ἐνθορυβέω,VERB,-,30154,
41918,θορυβέω,VERB,-,30154,
86707,συνθορυβέω,VERB,-,30154,
93363,ὑποθορυβέω,VERB,-,30154,
30556,ἐνναέτης,NOUN,m,30270,
30557,ἐνναέτης,NOUN,m,30270,
30562,ἐννάσσω,VERB,-,30274,
59504,νάσσω,VERB,-,30274,
30630,ἐννευρόκαυλος,ADJ,-,30342,
60129,νευρόκαυλος,ADJ,-,30342,
30663,ἐννωτίζομαι,VERB,-,30375,
31157,ἐνωτίζομαι,VERB,-,30375,
30684,ἐνοικήτωρ,NOUN,m,30396,
86850,συνοικήτωρ,NOUN,m,30396,
30739,ἔνος,NOUN,m,30451,
30740,ἔνος,NOUN,m,30451,
30812,ἐνσκήπτω,VERB,-,30523,
30816,ἐνσκίμπτω,VERB,-,30523,
30827,ἐνσπαργανόω,VERB,-,30537,
82311,σπαργανόω,VERB,-,30537,
30875,ἐνσχηματίζω,VERB,-,30585,
87797,σχηματίζω,VERB,-,30585,
30947,ἐντεροκήλη,NOUN,f,30656,
91513,ὑδρεντεροκήλη,NOUN,f,30656,
31064,ἐντυγχάνω,VERB,-,30773,
91039,τυγχάνω,VERB,-,30773,
31175,ἐξαγγίζω,VERB,-,30880,
31176,ἐξαγίζω,VERB,-,30880,
31243,ἐξαιθραπεύω,VERB,-,30947,WR
31272,ἐξαιτραπεύω,VERB,-,30947,WR
31337,ἔξαλλος,ADJ,-,31039,
31346,ἔξαλος,ADJ,-,31039,
31418,ἐξαναριθμέω,VERB,-,31118,
31564,ἐξαριθμέω,VERB,-,31118,
31453,ἐξάνθισμα,NOUN,n,31153,
60956,ξάνθισμα,NOUN,n,31153,
31589,ἐξάρτισις,NOUN,f,31288,
31592,ἐξάρτυσις,NOUN,f,31288,
31873,ἑξηκονταετία,NOUN,f,31566,
69101,πεντηκονταετία,NOUN,f,31566,
90131,τριακονταετία,NOUN,f,31566,
32021,ἐξοδικός,ADJ,-,31713,
72034,ποδικός,ADJ,-,31713,
32025,ἔξοδος,NOUN,f,31717,
32026,ἔξοδος,NOUN,f,31717,
32100,ἐξονειδιστικός,ADJ,-,31789,
63157,ὀνειδιστικός,ADJ,-,31789,
32190,ἐξουσιαστικός,ADJ,-,31879,
35936,ἐπουσιαστικός,ADJ,-,31879,
32197,ἐξοχέτευσις,NOUN,f,31886,
35946,ἐποχέτευσις,NOUN,f,31886,
32299,ἑορτάσιμος,ADJ,-,31988,
32300,ἑορτάσιος,ADJ,-,31988,
32327,ἐπαγκαλίζομαι,VERB,-,32014,
66408,παραγκαλίζομαι,VERB,-,32014,
32336,ἐπαγόρευσις,NOUN,f,32023,
91855,ὑπαγόρευσις,NOUN,f,32023,
32402,ἐπακολούθησις,NOUN,f,32089,
66768,παρακολούθησις,NOUN,f,32089,
32408,ἐπακοντίζω,VERB,-,32095,
66780,παρακοντίζω,VERB,-,32095,
32411,ἐπάκουσις,NOUN,f,32098,
91890,ὑπάκουσις,NOUN,f,32098,
32745,ἐπαρδευτής,NOUN,m,32429,
81777,σκορδευτής,NOUN,m,32429,
32821,ἐπαύξησις,NOUN,f,32502,
67491,παραύξησις,NOUN,f,32502,
32920,ἐπεισβαίνω,VERB,-,32600,
92082,ὑπεισβαίνω,VERB,-,32600,
32930,ἐπεισέρχομαι,VERB,-,32610,
92086,ὑπεισέρχομαι,VERB,-,32610,
32994,ἐπεκτρέχω,VERB,-,32671,
92137,ὑπεκτρέχω,VERB,-,32671,
33010,ἐπελευστικός,ADJ,-,32686,
33947,ἐπικελευστικός,ADJ,-,32686,
48325,κελευστικός,ADJ,-,32686,
33094,ἐπεξέρχομαι,VERB,-,32769,
92204,ὑπεξέρχομαι,VERB,-,32769,
33109,ἐπεργάζομαι,VERB,-,32783,
33653,ἐπιεργάζομαι,VERB,-,32783,
92379,ὑπεργάζομαι,VERB,-,32783,
33112,ἐπερεθίζω,VERB,-,32786,
92431,ὑπερεθίζω,VERB,-,32786,
33128,ἐπερώτησις,NOUN,f,32800,
92974,ὑπερώτησις,NOUN,f,32800,
33158,ἐπευλαβέομαι,VERB,-,32830,
92982,ὑπευλαβέομαι,VERB,-,32830,
33223,ἐπί,ADP,-,32895,
33224,ἐπί,ADP,-,32895,
33251,ἐπιβάσκω,VERB,-,32922,
33272,ἐπιβιβάσκω,VERB,-,32922,
33381,ἐπιγένημα,NOUN,n,33049,
33384,ἐπιγέννημα,NOUN,n,33049,
33419,ἐπιγονατίς,NOUN,f,33086,WR
33423,ἐπιγουνατίς,NOUN,f,33086,WR
33535,ἐπιδιακρίνω,VERB,-,33198,
34129,ἐπικρίνω,VERB,-,33198,
33693,ἐπιθαλασσίδιος,ADJ,-,33353,
40855,θαλασσίδιος,ADJ,-,33353,
33720,ἐπιθεράπευσις,NOUN,f,33380,
41408,θεράπευσις,NOUN,f,33380,
33737,ἐπιθήκη,NOUN,f,33397,
71120,πιθήκη,NOUN,f,33397,
33745,ἐπιθιγγάνω,VERB,-,33405,
41835,θιγγάνω,VERB,-,33405,
33802,ἐπικαγχαλάω,VERB,-,33462,
44046,καγχαλάω,VERB,-,33462,
33816,ἐπικαθίστημι,VERB,-,33476,
44246,καθίστημι,VERB,-,33476,
33817,ἐπικαθοράω,VERB,-,33477,
44275,καθοράω,VERB,-,33477,
33903,ἐπικατασκοπέω,VERB,-,33563,
47141,κατασκοπέω,VERB,-,33563,
33919,ἐπικαταψήχω,VERB,-,33579,
47619,καταψήχω,VERB,-,33579,
33923,ἐπικατεργάζομαι,VERB,-,33583,
47743,κατεργάζομαι,VERB,-,33583,
92624,ὑπερκατεργάζομαι,VERB,-,33583,
33965,ἐπικεύθω,VERB,-,33622,
48723,κεύθω,VERB,-,33622,
33996,ἐπικιρνάω,VERB,-,33653,
49181,κιρνάω,VERB,-,33653,
93389,ὑποικουρέω,VERB,-,33751,WR
35842,ἐποικουρέω,VERB,-,33751,WR
34106,ἐπικράζω,VERB,-,33763,
71145,πικράζω,VERB,-,33763,
34107,ἐπικραίνω,VERB,-,33764,
34691,ἐπιπικραίνω,VERB,-,33764,
34118,ἐπικρατητικός,ADJ,-,33775,
34121,ἐπικρατικός,ADJ,-,33775,
34170,ἐπικύκλησις,NOUN,f,33825,
51781,κύκλησις,NOUN,f,33825,
34234,ἐπιλείβω,VERB,-,33889,WR
34288,ἐπιλλείβω,VERB,-,33889,WR
34245,ἐπιλελογισμένως,ADV,-,33900,
53179,λελογισμένως,ADV,-,33900,
34268,ἐπίλησις,NOUN,f,33923,
71171,πίλησις,NOUN,f,33923,
34276,ἐπιλίζω,VERB,-,33931,
34289,ἐπιλλίζω,VERB,-,33931,
34285,ἐπιλιπής,ADJ,-,33940,
71177,πιλιπής,ADJ,-,33940,
34307,ἐπίλογχος,NOUN,m,33960,
34308,ἐπίλογχος,NOUN,m,33960,
34382,ἐπιμελής,ADJ,-,34034,
71194,πιμελής,ADJ,-,34034,
34504,ἐπινάω,VERB,-,34155,
71227,πινάω,VERB,-,34155,
34534,ἐπινίκιος,NOUN,n,34185,
71231,πινίκιος,NOUN,n,34185,
34615,ἐπιπαιανισμός,NOUN,m,34265,
65265,παιανισμός,NOUN,m,34265,
34629,ἐπιπαράκειμαι,VERB,-,34279,
66683,παράκειμαι,VERB,-,34279,
34630,ἐπιπαραμένω,VERB,-,34280,
66935,παραμένω,VERB,-,34280,
34640,ἐπιπαροξύνω,VERB,-,34290,
68180,παροξύνω,VERB,-,34290,
34653,ἐπιπαχύνω,VERB,-,34302,
68558,παχύνω,VERB,-,34302,
34698,ἐπιπίστωσις,NOUN,f,34344,
71333,πίστωσις,NOUN,f,34344,
34729,ἐπιπλινθοβολέω,VERB,-,34374,
71823,πλινθοβολέω,VERB,-,34374,
34737,ἐπίπλοος,NOUN,m,34382,
34738,ἐπίπλοος,NOUN,m,34382,
34784,ἐπιπορσύνω,VERB,-,34428,
73582,πορσύνω,VERB,-,34428,
34805,ἐπιπρόκειμαι,VERB,-,34449,
75327,πρόκειμαι,VERB,-,34449,
34807,ἐπιπρονέομαι,VERB,-,34451,
75593,προνέομαι,VERB,-,34451,
34811,ἐπιπροσγίγνομαι,VERB,-,34455,
76301,προσγίγνομαι,VERB,-,34455,
34816,ἐπιπροσθέτησις,NOUN,f,34460,
76876,προσθέτησις,NOUN,f,34460,
34832,ἐπιπτάρνυμαι,VERB,-,34476,
78444,πτάρνυμαι,VERB,-,34476,
34954,ἐπισείω,VERB,-,34598,WR
35101,ἐπισσείω,VERB,-,34598,WR
35042,ἐπίσκοπος,NOUN,m,34686,
35043,ἐπίσκοπος,NOUN,m,34686,
35074,ἐπισπαστήρ,NOUN,m,34717,
73760,ποτισπαστήρ,NOUN,m,34717,
35099,ἐπισπουδαστής,NOUN,m,34742,
82603,σπουδαστής,NOUN,m,34742,
35104,ἐπίσσωτρον,NOUN,n,34746,WR
35351,ἐπίσωτρον,NOUN,n,34746,WR
35171,ἐπίστιον,NOUN,n,34813,
71320,πίστιον,NOUN,n,34813,
35209,ἐπιστρεπτικός,ADJ,-,34851,
35518,ἐπιτρεπτικός,ADJ,-,34851,
35213,ἐπιστρέφω,VERB,-,34855,
35299,ἐπισυστρέφω,VERB,-,34855,
35275,ἐπισυνθετικός,ADJ,-,34917,
86668,συνθετικός,ADJ,-,34917,
35322,ἐπισφραγισμός,NOUN,m,34963,
87701,σφραγισμός,NOUN,m,34963,
35323,ἐπισφραγιστής,NOUN,m,34964,
87704,σφραγιστής,NOUN,m,34964,
35360,ἐπιτάκτης,NOUN,m,35000,
88095,τάκτης,NOUN,m,35000,
35408,ἐπιτελευτή,NOUN,f,35047,
88741,τελευτή,NOUN,f,35047,
35418,ἐπιτερατεύομαι,VERB,-,35057,
88830,τερατεύομαι,VERB,-,35057,
35419,ἐπιτερματίζω,VERB,-,35058,
88881,τερματίζω,VERB,-,35058,
35420,ἐπιτέρμιος,ADJ,-,35059,
88887,τέρμιος,ADJ,-,35059,
35463,ἐπιτηρητής,NOUN,m,35101,
89439,τηρητής,NOUN,m,35101,
35464,ἐπιτηρητικός,ADJ,-,35102,
89440,τηρητικός,ADJ,-,35102,
35509,ἐπιτραγηματίζω,VERB,-,35147,
89914,τραγηματίζω,VERB,-,35147,
35527,ἐπιτριήραρχος,NOUN,m,35164,
90298,τριήραρχος,NOUN,m,35164,
35538,ἐπιτροπαῖος,ADJ,-,35175,
90777,τροπαῖος,ADJ,-,35175,
35585,ἐπιφάσκω,VERB,-,35222,
71372,πιφάσκω,VERB,-,35222,
35589,ἐπιφαύσκω,VERB,-,35226,
71373,πιφαύσκω,VERB,-,35226,
35640,ἐπιφορτισμός,NOUN,m,35277,
96634,φορτισμός,NOUN,m,35277,
35690,ἐπιχαριεντίζομαι,VERB,-,35327,
97682,χαριεντίζομαι,VERB,-,35327,
35736,ἐπιχορήγημα,NOUN,n,35373,
98588,χορήγημα,NOUN,n,35373,
35768,ἐπίχρωσις,NOUN,f,35405,
35783,ἐπίχωσις,NOUN,f,35405,
36080,ἐπῳάδιος,ADJ,-,35710,
94486,ὑπῳάδιος,ADJ,-,35710,
36148,ἔρανος,NOUN,m,35778,
40694,ἤρανος,NOUN,m,35778,
36378,ἐρίγδουπος,ADJ,-,36008,
36390,ἐρίδουπος,ADJ,-,36008,
36698,Ἐρχομενός,NOUN,m,36327,
64449,Ὀρχομενός,NOUN,m,36327,
36712,ἐρωτηματικός,ADJ,-,36341,
39643,ζητηματικός,ADJ,-,36341,
79497,ῥηματικός,ADJ,-,36341,
36715,ἐρωτητικός,ADJ,-,36344,
36720,ἐρωτικός,ADJ,-,36344,
36780,ἐσπουδασμένως,ADV,-,36408,
86512,συνεσπουδασμένως,ADV,-,36408,
36782,ἐσσεδάριος,NOUN,m,36410,
88945,τεσσεδάριος,NOUN,m,36410,
36797,ἑστήκω,VERB,-,36425,
83109,στήκω,VERB,-,36425,
36808,ἑστιατορία,NOUN,f,36436,
36810,ἑστιατορίς,NOUN,f,36436,
36828,ἐσχάρα,NOUN,f,36454,
87751,σχάρα,NOUN,f,36454,
36899,ἑτερήμερος,ADJ,-,36525,
36953,ἑτερομερής,ADJ,-,36525,
36932,ἑτεροιότης,NOUN,f,36557,
36959,ἑτερομοιότης,NOUN,f,36557,
37027,ἑτερώνυμος,ADJ,-,36649,
78512,πτερώνυμος,ADJ,-,36649,
37341,εὔδεκτος,ADJ,-,36963,
38939,εὔφλεκτος,ADJ,-,36963,
37551,εὐεργετητικός,ADJ,-,37172,
37553,εὐεργετικός,ADJ,-,37172,
37779,εὐθύς,NOUN,f,37399,
37780,εὐθύς,NOUN,f,37399,
37882,εὐκαταφερής,ADJ,-,37500,
47449,καταφερής,ADJ,-,37500,
37938,εὔκολλος,ADJ,-,37555,
37939,εὔκολος,ADJ,-,37555,
38089,Εὐμένειος,NOUN,m,37705,
38090,Εὐμένειος,NOUN,m,37705,
38337,εὐπέμπελος,ADJ,-,37951,
68859,πέμπελος,ADJ,-,37951,
38352,εὐπερίκοπτος,ADJ,-,37966,
38356,εὐπερίοπτος,ADJ,-,37966,
38363,εὐπερίστρεπτος,ADJ,-,37976,
38365,εὐπερίτρεπτος,ADJ,-,37976,
38364,εὐπερίστροφος,ADJ,-,37977,
70427,περίστροφος,ADJ,-,37977,
38717,εὐστομαχέω,VERB,-,38329,
83370,στομαχέω,VERB,-,38329,
38763,εὐσυνεσία,NOUN,f,38375,
38766,εὐσυνθεσία,NOUN,f,38375,
38843,εὔτομος,ADJ,-,38454,
38849,εὔτοξος,ADJ,-,38454,
38993,εὐχαριστικός,ADJ,-,38602,
97696,χαριστικός,ADJ,-,38602,
39003,εὐχετάομαι,VERB,-,38612,
70826,πετάομαι,VERB,-,38612,
39067,εὐώνυμος,NOUN,f,38676,
39068,εὐώνυμος,NOUN,f,38676,
39070,εὐωπός,NOUN,m,38678,
39071,εὐωπός,NOUN,m,38678,
39290,ἔφοδος,NOUN,m,38895,
39292,ἔφοδος,NOUN,m,38895,
39291,ἔφοδος,NOUN,f,38896,
39293,ἔφοδος,NOUN,f,38896,
39310,ἐφορικός,ADJ,-,38913,
96590,φορικός,ADJ,-,38913,
39319,ἔφορμος,NOUN,m,38921,
39320,ἔφορμος,NOUN,m,38921,
39347,ἐφώριος,ADJ,-,38948,
97235,φώριος,ADJ,-,38948,
39386,ἐχθεσινός,ADJ,-,38987,
98178,χθεσινός,ADJ,-,38987,
39389,ἐχθιζινός,ADJ,-,38990,
98179,χθιζινός,ADJ,-,38990,
39446,ἐχομένιον,NOUN,n,39047,
65038,ὀχομένιον,NOUN,n,39047,
39509,ζακρυόεις,ADJ,-,39110,
51460,κρυόεις,ADJ,-,39110,
62096,ὀκρυόεις,ADJ,-,39110,
39514,ζαλέω,VERB,-,39115,
44868,καλέω,VERB,-,39115,
39563,ζετραία,NOUN,f,39163,
70852,πετραία,NOUN,f,39163,
39644,ζήτησις,NOUN,f,39242,
84314,συζήτησις,NOUN,f,39242,
39966,ὅς,NOUN,m,39560,
39967,ὅς,NOUN,m,39560,
40051,ἠερόφωνος,ADJ,-,39643,
42871,ἱερόφωνος,ADJ,-,39643,
40064,ἠθητικός,ADJ,-,39656,
41818,θητικός,ADJ,-,39656,
40076,ἠθοποιός,ADJ,-,39668,
40131,ἠλιθοποιός,ADJ,-,39668,
53886,λιθοποιός,ADJ,-,39668,
40111,ἡλιάζομαι,VERB,-,39703,
53716,λιάζομαι,VERB,-,39703,
40187,ἡλοκόπον,NOUN,n,39778,
58981,μυλοκόπον,NOUN,n,39778,
40198,ἠλυγαῖος,ADJ,-,39789,
54568,λυγαῖος,ADJ,-,39789,
40216,ἠμελημένως,ADV,-,39805,
56470,μεμελημένως,ADV,-,39805,
40227,ἡμερίδιον,NOUN,n,39816,
56530,μερίδιον,NOUN,n,39816,
40230,ἡμερίς,NOUN,f,39819,
56544,μερίς,NOUN,f,39819,
40255,ἡμεροποιός,ADJ,-,39844,
56563,μεροποιός,ADJ,-,39844,
40484,ἡμίσευμα,NOUN,n,40071,
57960,μίσευμα,NOUN,n,40071,
40493,ἡμισπιθαμιαῖος,ADJ,-,40080,
82454,σπιθαμιαῖος,ADJ,-,40080,
40646,ἠπειρόω,VERB,-,40232,
82382,σπειρόω,VERB,-,40232,
87389,συσπειρόω,VERB,-,40232,
40712,ἠριγένεια,NOUN,f,40297,
90217,τριγένεια,NOUN,f,40297,
40727,ἡρμοσμένως,ADV,-,40312,
86640,συνηρμοσμένως,ADV,-,40312,
40844,θαλαμίτης,NOUN,m,40429,
44823,καλαμίτης,NOUN,m,40429,
40905,θαλιάζω,VERB,-,40487,
43881,Ἰταλιάζω,VERB,-,40487,
40913,θαλλοφορέω,VERB,-,40495,
94949,φαλλοφορέω,VERB,-,40495,
40929,θαλύπτω,VERB,-,40511,
45145,καλύπτω,VERB,-,40511,
41023,θαυματόεις,ADJ,-,40603,
51890,κυματόεις,ADJ,-,40603,
41093,θεήλατος,ADJ,-,40672,
59717,νεήλατος,ADJ,-,40672,
41122,θεῖος,NOUN,n,40700,
41124,θεῖος,NOUN,n,40700,
41123,θεῖος,NOUN,m,40701,
41125,θεῖος,NOUN,m,40701,
41207,θεογενής,ADJ,-,40776,
59883,νεογενής,ADJ,-,40776,
41219,θεόδμητος,ADJ,-,40788,
59901,νεόδμητος,ADJ,-,40788,
41232,θεόθρεπτος,ADJ,-,40800,
59929,νεόθρεπτος,ADJ,-,40800,
41237,θεοκατασκεύαστος,ADJ,-,40805,
59936,νεοκατασκεύαστος,ADJ,-,40805,
41254,θεόκτητος,ADJ,-,40822,
59959,νεόκτητος,ADJ,-,40822,
41259,θεόληπτος,ADJ,-,40827,
59966,νεόληπτος,ADJ,-,40827,
41283,θεόμοιρος,ADJ,-,40850,
58233,μοιρονόμος,ADJ,-,40850,
58513,μονόμοιρος,ADJ,-,40850,
41305,θεόπνευστος,ADJ,-,40872,
59991,νεόπνευστος,ADJ,-,40872,
41309,θεοποίητος,ADJ,-,40876,
59993,νεοποίητος,ADJ,-,40876,
41316,θεοπρεπής,ADJ,-,40883,
60002,νεοπρεπής,ADJ,-,40883,
41331,θεόρρυτος,ADJ,-,40897,
60012,νεόρρυτος,ADJ,-,40897,
41333,θεός,NOUN,m,40899,
41334,θεός,NOUN,m,40899,
41359,θεότευκτος,ADJ,-,40924,
60057,νεότευκτος,ADJ,-,40924,
41371,θεουργός,NOUN,m,40936,
60073,νεουργός,NOUN,m,40936,
60074,νεουργός,NOUN,m,40936,
41385,θεόφοιτος,ADJ,-,40950,
60083,νεόφοιτος,ADJ,-,40950,
64192,ὀρνεόφοιτος,ADJ,-,40950,
41400,θεόχρηστος,ADJ,-,40965,
60097,νεόχρηστος,ADJ,-,40965,
41456,θερμάζω,VERB,-,41018,
98046,χερμάζω,VERB,-,41018,
41503,θερμός,NOUN,n,41064,
41504,θερμός,NOUN,n,41064,
41692,Θήρα,NOUN,f,41251,
