lemma	pos	gender
ταπεινοφρονέω	VERB	-
ταπεινοφροσύνη	NOUN	f
ταπεινόφρων	NOUN	m
ταπεινόψυχος	ADJ	-
ταπεινόω	VERB	-
ταπείνωμα	NOUN	n
ταπείνωσις	NOUN	f
ταπή	NOUN	f
τάπης	NOUN	m
ταπητάριος	NOUN	m
ταπητέμπορος	NOUN	m
ταπήτιον	NOUN	n
ταπίδιον	NOUN	n
ταπιδυφάντης	NOUN	m
ταπιδύφος	NOUN	m
τάπις	NOUN	f
ταπιτάριος	NOUN	m
ταπιτᾶς	NOUN	m
ταπιτιοῦχος	ADJ	-
τάραγμα	NOUN	n
ταραγμός	NOUN	m
ταρακτήριον	NOUN	n
ταράκτης	NOUN	m
ταρακτικός	ADJ	-
ταρακτός	ADJ	-
τάρακτρον	NOUN	n
ταράκτωρ	NOUN	m
τάρανδος	NOUN	m
Ταραντιναρχέω	VERB	-
Ταραντιναρχία	NOUN	f
Ταραντίναρχος	NOUN	m
Ταραντινίζω	VERB	-
Ταραντίνινος	ADJ	-
Ταραντῖνον	NOUN	n
ταραξίας	NOUN	m
ταραξικάρδιος	ADJ	-
ταραξίπολις	NOUN	m
ταράξιππος	ADJ	-
ταραξιππόστρατος	ADJ	-
τάραξις	NOUN	f
Τάρας	NOUN	m
ταράσσω	VERB	-
ταραχή	NOUN	f
ταραχοποιός	ADJ	-
τάραχος	NOUN	m
ταραχώδης	ADJ	-
ταρβαλέος	ADJ	-
ταρβάλυξ	NOUN	m
ταρβέω	VERB	-
τάρβη	NOUN	f
ταρβήεις	ADJ	-
τάρβος	NOUN	n
ταρβοσύνη	NOUN	f
ταρβόσυνος	ADJ	-
ταργαίνω	VERB	-
ταργάνη	NOUN	f
τάργανον	NOUN	n
ταργανόομαι	VERB	-
ταριχᾶς	NOUN	m
ταριχεία	NOUN	f
ταριχεῖον	NOUN	n
ταριχέμπορος	NOUN	m
ταρίχευσις	NOUN	f
ταριχευτήρ	NOUN	m
ταριχευτής	NOUN	m
ταριχευτικός	ADJ	-
ταριχευτός	ADJ	-
ταριχεύω	VERB	-
ταριχηγός	NOUN	m
ταριχηρός	NOUN	m
ταρίχιον	NOUN	n
τάριχον	NOUN	n
ταριχοποιέω	VERB	-
ταριχοπράτισσα	NOUN	f
ταριχοπωλέω	VERB	-
ταριχοπώλης	NOUN	m
ταριχοπώλιον	NOUN	n
τάριχος	NOUN	m
τάριχος	NOUN	m
ταριχοφαγία	NOUN	f
ταριχώτης	NOUN	m
ταρμύσσω	VERB	-
τάρπη	NOUN	f
τάρριον	NOUN	n
τάρροθος	NOUN	m
ταρσικάριος	NOUN	m
Ταρσικός	ADJ	-
ταρσικοϋφικός	ADJ	-
Ταρσογενής	ADJ	-
ταρσός	NOUN	m
ταρσόω	VERB	-
ταρσώδης	ADJ	-
τάρσωμα	NOUN	n
Ταρταρίζω	VERB	-
Ταρταρίτης	NOUN	m
Ταρταρόπαις	NOUN	m
Τάρταρος	NOUN	m
Ταρταροῦχος	ADJ	-
Ταρταρόφρουρος	ADJ	-
Ταρταρόω	VERB	-
Ταρταρώδης	ADJ	-
Ταρτάρωσις	NOUN	f
ταρτημόριον	NOUN	n
Ταρτησσός	NOUN	m
τάρφος	NOUN	n
ταρχύω	VERB	-
τάσις	NOUN	f
τάσσω	VERB	-
ταταλίζω	VERB	-
τατάομαι	VERB	-
τατί	ADV	-
τατικός	ADJ	-
τατός	ADJ	-
τατύρας	NOUN	m
ταῦ	NOUN	n
ταυράριος	NOUN	m
ταυραφέτης	NOUN	m
ταυράω	VERB	-
ταυρεία	NOUN	f
ταύρειος	ADJ	-
ταυρελάτης	NOUN	m
ταυρέλαφος	NOUN	m
ταυρεόμορφος	ADJ	-
ταύρεος	ADJ	-
Ταυρεών	NOUN	m
ταυρηδόν	ADV	-
ταυρηλάτης	NOUN	m
ταυριάω	VERB	-
ταυρίδιον	NOUN	n
ταυρίζω	VERB	-
ταυρικός	NOUN	n
ταυρίνη	NOUN	f
ταυροβόας	NOUN	m
ταυροβόλιον	NOUN	n
ταυροβόλος	ADJ	-
ταυροβόρος	ADJ	-
ταυρογαστρικός	ADJ	-
ταυρογάστωρ	NOUN	m
ταυρογενής	ADJ	-
ταυροδέτης	NOUN	m
ταυρόδετος	ADJ	-
ταυροδιδαξία	NOUN	f
ταυροδράκαινα	NOUN	f
ταυροειδής	ADJ	-
ταυροθηρία	NOUN	f
ταυροθυτέω	VERB	-
ταυρόθυτος	ADJ	-
ταυροκαθάπτης	NOUN	m
ταυροκέρκουρος	NOUN	m
ταυροκέφαλος	ADJ	-
ταυρόκολλα	NOUN	f
ταυρόκολλον	NOUN	n
ταυροκολλώδης	ADJ	-
ταυρόκρανος	ADJ	-
ταυροκράτης	NOUN	m
ταυροκτονέω	VERB	-
ταυροκτόνος	ADJ	-
ταυρομαχία	NOUN	f
ταυρομέτωπος	ADJ	-
ταυρόμορφος	ADJ	-
ταυρόομαι	VERB	-
ταυροπάρθενος	NOUN	f
ταυροπάτωρ	NOUN	m
ταυροπόλος	NOUN	f
ταυρόπους	NOUN	m
ταυροπρόσωπος	ADJ	-
ταυρόπρῳρος	ADJ	-
ταῦρος	NOUN	m
ταυροσφαγέω	VERB	-
ταυροτενής	ADJ	-
ταυροφανής	ADJ	-
ταυρόφθαλμος	ADJ	-
ταυρόφθογγος	ADJ	-
ταυροφόνος	ADJ	-
ταυροφόρος	ADJ	-
ταυροφυής	ADJ	-
Ταυρώ	NOUN	f
ταυρώδης	ADJ	-
Ταυρών	NOUN	m
ταυρωπός	ADJ	-
ταυρωτικός	ADJ	-
ταῦτα	ADJ	-
ταύτᾳ	ADV	-
ταὐτίζω	VERB	-
ταὐτογραφέω	VERB	-
ταὐτοδυναμέω	VERB	-
ταὐτοειδής	ADJ	-
ταὐτοέπεια	NOUN	f
ταὐτοεπέω	VERB	-
ταὐτοῖος	ADJ	-
ταὐτοκλινής	ADJ	-
ταὐτολογέω	VERB	-
ταὐτολόγημα	NOUN	n
ταὐτολογία	NOUN	f
ταὐτολογικῶς	ADV	-
ταὐτομήκης	ADJ	-
ταὐτόνοια	NOUN	f
ταὐτόνομος	ADJ	-
ταὐτόομαι	VERB	-
ταὐτοπάθεια	NOUN	f
ταὐτοποδία	NOUN	f
ταὐτοποιέω	VERB	-
ταὐτοποιός	ADJ	-
ταὐτοπολυλογέω	VERB	-
ταὐτός	ADJ	-
ταὐτόσημος	ADJ	-
ταὐτοσήμαντος	ADJ	-
ταὐτοσυλλαβέω	VERB	-
ταὐτότης	NOUN	f
ταὐτοφανής	ADJ	-
ταὐτόφωνος	NOUN	f
ταὐτόω	VERB	-
ταὔτωμα	NOUN	n
ταὐτώνυμος	ADJ	-
τάφειμα	NOUN	n
ταφεῖος	NOUN	n
ταφεύς	NOUN	m
ταφεών	NOUN	m
ταφή	NOUN	f
ταφήϊος	ADJ	-
ταφικόν	NOUN	n
τάφιος	ADJ	-
ταφοειδής	ADJ	-
τάφος	NOUN	m
τάφος	NOUN	n
ταφρεία	NOUN	f
τάφρευμα	NOUN	n
τάφρευσις	NOUN	f
ταφρευτής	NOUN	m
ταφρεύω	VERB	-
τάφρη	NOUN	f
ταφροβολέω	VERB	-
ταφροειδής	ADJ	-
ταφροποιέω	VERB	-
τάφρος	NOUN	f
ταφρώδης	ADJ	-
ταφρωρύχος	NOUN	m
τάχα	ADV	-
ταχέως	ADV	-
ταχεωστί	ADV	-
ταχίζω	VERB	-
ταχίνας	NOUN	m
ταχινός	ADJ	-
τάχος	NOUN	n
ταχυβάμων	NOUN	m
ταχυβάτης	NOUN	m
ταχυβλαστία	NOUN	f
ταχύβλαστος	ADJ	-
ταχύβουλος	ADJ	-
ταχύγαμος	ADJ	-
ταχύγηρος	ADJ	-
ταχύγλωσσος	ADJ	-
ταχυγονία	NOUN	f
ταχύγονος	ADJ	-
ταχυγράφος	NOUN	m
ταχυδαής	ADJ	-
ταχυδινής	ADJ	-
ταχυδρομέω	VERB	-
ταχυδρομία	NOUN	f
ταχυδρόμος	NOUN	m
ταχυεργής	ADJ	-
ταχυεργία	NOUN	f
ταχυεργός	ADJ	-
ταχυήρης	ADJ	-
ταχυθανασία	NOUN	f
ταχύιππος	ADJ	-
ταχυκάρδιος	ADJ	-
ταχυκατάφορος	ADJ	-
ταχυκίνησις	NOUN	f
ταχυμαθής	ADJ	-
ταχυμετάβολος	ADJ	-
ταχύμηνις	NOUN	m
ταχύμορος	ADJ	-
ταχύμυθος	ADJ	-
ταχυναυτέω	VERB	-
ταχύνοια	NOUN	f
ταχύνω	VERB	-
ταχυπαθής	ADJ	-
ταχυπειθής	ADJ	-
ταχυπέτης	ADJ	-
ταχυπλοέω	VERB	-
ταχύπλοος	ADJ	-
ταχυπνοέω	VERB	-
ταχύπνοια	NOUN	f
ταχύπομπος	ADJ	-
ταχύπορος	ADJ	-
ταχύποτμος	ADJ	-
ταχύπους	NOUN	m
ταχύπτερνος	ADJ	-
ταχυπτερορρυέω	VERB	-
ταχύπτερος	ADJ	-
ταχύπωλος	ADJ	-
ταχύρροθος	ADJ	-
ταχύρροος	ADJ	-
ταχύρρωστος	ADJ	-
ταχύς	ADJ	-
ταχύτεκνος	ADJ	-
ταχυτής	NOUN	f
ταχυτόκος	ADJ	-
